question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,final_calibrated_score,single_diff,avg_diff,selected_diff,final_diff,selected_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,final_gain_vs_avg,final_gain_vs_single,route,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action
CO_4,ANS,6.0,4.0,3.9,3.9,3.9,-2.0,-2.1,-2.1,-2.1,2.1,2.1,-0.1,0.0,0.0,0.0,-0.1,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7364,0.0,0.0,0.45,0.0,0.15,0.85,keep_minor_change
CO_4,ANS,15.0,9.5,9.5,9.5,9.5,-5.5,-5.5,-5.5,-5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.11,0.15,0.0,0.15,0.1,0.9,keep_minor_change
CO_4,ANS,14.0,14.0,15.3,15.3,15.3,0.0,1.3,1.3,1.3,1.3,1.3,-1.3,0.0,0.0,0.0,-1.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_4,ANS,20.0,20.0,19.3,19.3,19.3,0.0,-0.7,-0.7,-0.7,0.7,0.7,-0.7,0.0,0.0,0.0,-0.7,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,
CO_4,ANS,18.0,16.5,16.5,16.5,16.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_4,ANS,19.0,14.0,14.8,14.8,16.2,-5.0,-4.2,-4.2,-2.8,4.2,2.8,0.8,0.0,1.4,1.4,2.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.6236,0.0,0.0,0.375,0.0,0.125,0.875,small_raise
CO_4,ANS,20.0,20.0,19.0,19.0,19.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.0,0.0,0.375,0.0,0.125,0.875,
CO_4,ANS,11.0,10.0,10.3,10.3,10.3,-1.0,-0.7,-0.7,-0.7,0.7,0.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.22,0.2,0.75,0.2,0.383333,0.616667,reject_raise
CO_4,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_4,ANS,14.0,11.5,11.5,11.5,11.5,-2.5,-2.5,-2.5,-2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.11,0.15,0.0,0.15,0.1,0.9,keep_minor_change
CO_4,ANS,9.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.1,0.0,0.1,0.066667,0.933333,keep_minor_change
CO_4,ANS,17.0,19.0,19.0,19.0,19.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.025,0.0,0.025,0.016667,0.983333,
CO_4,ANS,8.0,3.0,3.0,3.0,3.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_4,ANS,7.0,9.0,10.0,10.0,10.0,2.0,3.0,3.0,3.0,3.0,3.0,-1.0,0.0,0.0,0.0,-1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.11,0.05,0.5,0.05,0.2,0.8,keep_minor_change
CO_4,ANS,15.0,9.5,10.0,10.0,10.0,-5.5,-5.0,-5.0,-5.0,5.0,5.0,0.5,0.0,0.0,0.0,0.5,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.0,0.0,0.375,0.0,0.125,0.875,reject_lower
CO_4,ANS,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.025,0.0,0.025,0.016667,0.983333,
CO_4,ANS,15.0,18.5,18.5,18.5,18.5,3.5,3.5,3.5,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,19.0,14.0,14.3,14.3,11.3,-5.0,-4.7,-4.7,-7.7,4.7,7.7,0.3,0.0,-3.0,-3.0,-2.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.11,0.15,0.125,0.15,0.141667,0.858333,auto_small_lower
CO_4,ANS,14.0,15.0,15.7,15.7,15.7,1.0,1.7,1.7,1.7,1.7,1.7,-0.7,0.0,0.0,0.0,-0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_4,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_4,ANS,11.0,6.0,6.0,6.0,6.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.22,0.2,0.0,0.2,0.133333,0.866667,keep_minor_change
CO_4,ANS,16.0,13.0,14.2,14.2,14.2,-3.0,-1.8,-1.8,-1.8,1.8,1.8,1.2,0.0,0.0,0.0,1.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0274,0.0,0.0,0.625,0.0,0.208333,0.791667,keep_minor_change
CO_4,ANS,5.0,2.0,1.3,1.3,1.3,-3.0,-3.7,-3.7,-3.7,3.7,3.7,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.78,0.8,0.25,0.8,0.616667,0.383333,reject_lower
CO_4,ANS,11.0,5.0,4.7,4.7,4.7,-6.0,-6.3,-6.3,-6.3,6.3,6.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.025,0.25,0.025,0.1,0.9,reject_lower
CO_4,ANS,9.0,15.0,15.0,15.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_4,ANS,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_4,ANS,18.0,17.0,17.8,17.8,17.8,-1.0,-0.2,-0.2,-0.2,0.2,0.2,0.8,0.0,0.0,0.0,0.8,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.6236,0.0,0.0,0.375,0.0,0.125,0.875,
CO_4,ANS,20.0,17.5,17.8,17.8,17.8,-2.5,-2.2,-2.2,-2.2,2.2,2.2,0.3,0.0,0.0,0.0,0.3,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,
CO_4,ANS,15.0,16.4,17.0,17.0,17.0,1.4,2.0,2.0,2.0,2.0,2.0,-0.6,0.0,0.0,0.0,-0.6,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.4497,0.11,0.05,0.275,0.05,0.125,0.875,
CO_4,ANS,15.0,12.5,12.3,12.3,9.3,-2.5,-2.7,-2.7,-5.7,2.7,5.7,-0.2,0.0,-3.0,-3.0,-3.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.6236,0.22,0.25,0.375,0.25,0.291667,0.708333,auto_small_lower
CO_4,ANS,20.0,16.5,17.2,17.2,17.2,-3.5,-2.8,-2.8,-2.8,2.8,2.8,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_4,ANS,15.0,15.0,14.7,14.7,14.7,0.0,-0.3,-0.3,-0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.11,0.05,0.25,0.05,0.116667,0.883333,keep_minor_change
CO_4,ANS,16.0,15.0,14.7,14.7,14.7,-1.0,-1.3,-1.3,-1.3,1.3,1.3,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,reject_raise
CO_4,ANS,16.0,15.5,15.3,15.3,15.3,-0.5,-0.7,-0.7,-0.7,0.7,0.7,-0.2,0.0,0.0,0.0,-0.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.1,0.125,0.1,0.108333,0.891667,keep_minor_change
CO_4,ANS,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.56,0.5,0.0,0.5,0.333333,0.666667,keep_minor_change
CO_4,ANS,12.0,10.0,11.3,11.3,11.3,-2.0,-0.7,-0.7,-0.7,0.7,0.7,1.3,0.0,0.0,0.0,1.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.8856,0.33,0.35,1.0,0.35,0.566667,0.433333,keep_minor_change
CO_4,ANS,12.0,15.5,16.0,16.0,16.0,3.5,4.0,4.0,4.0,4.0,4.0,-0.5,0.0,0.0,0.0,-0.5,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.11,0.1,0.25,0.1,0.15,0.85,keep_minor_change
CO_4,ANS,17.0,19.0,18.0,18.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.0,0.125,0.375,0.125,0.208333,0.791667,keep_minor_change
CO_4,ANS,8.0,15.0,14.8,14.8,16.2,7.0,6.8,6.8,8.2,6.8,8.2,0.2,0.0,-1.4,-1.4,-1.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2828,0.0,0.0,0.15,0.0,0.05,0.95,auto_small_raise
CO_4,ANS,17.0,18.7,18.5,18.5,18.5,1.7,1.5,1.5,1.5,1.5,1.5,0.2,0.0,0.0,0.0,0.2,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.33,0.0,0.025,0.175,0.025,0.075,0.925,
CO_4,ANS,16.0,16.0,16.3,16.3,15.3,0.0,0.3,0.3,-0.7,0.3,0.7,-0.3,0.0,-0.4,-0.4,-0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,small_lower
CO_4,ANS,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.56,0.5,0.0,0.5,0.333333,0.666667,keep_minor_change
CO_4,ANS,8.0,8.0,8.7,8.7,8.7,0.0,0.7,0.7,0.7,0.7,0.7,-0.7,0.0,0.0,0.0,-0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.33,0.3,0.25,0.3,0.283333,0.716667,keep_minor_change
CO_4,ANS,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.89,0.85,0.0,0.85,0.566667,0.433333,keep_minor_change
CO_4,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.11,0.15,0.0,0.15,0.1,0.9,keep_minor_change
CO_4,ANS,15.0,14.0,14.8,14.8,16.2,-1.0,-0.2,-0.2,1.2,0.2,1.2,0.8,0.0,-1.0,-1.0,-0.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.6236,0.0,0.075,0.375,0.075,0.175,0.825,auto_small_raise
CO_4,ANS,6.0,9.3,9.3,9.3,9.3,3.3,3.3,3.3,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2055,0.22,0.2,0.125,0.2,0.175,0.825,keep_minor_change
CO_4,ANS,14.0,10.0,9.8,9.8,9.8,-4.0,-4.2,-4.2,-4.2,4.2,4.2,-0.2,0.0,0.0,0.0,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0274,0.11,0.15,0.625,0.15,0.308333,0.691667,reject_raise
CO_4,ANS,9.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.35,0.0,0.35,0.233333,0.766667,keep_minor_change
CO_4,ANS,15.0,15.5,15.5,15.5,15.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.0,0.025,0.25,0.025,0.1,0.9,keep_minor_change
CO_4,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,17.0,15.0,14.8,14.8,16.2,-2.0,-2.2,-2.2,-0.8,2.2,0.8,-0.2,0.0,1.4,1.4,1.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.11,0.05,0.125,0.05,0.075,0.925,auto_small_raise
CO_4,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_4,ANS,9.0,7.0,7.5,7.5,7.5,-2.0,-1.5,-1.5,-1.5,1.5,1.5,0.5,0.0,0.0,0.0,0.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.11,0.15,0.25,0.15,0.183333,0.816667,keep_minor_change
CO_4,ANS,15.0,12.5,12.8,12.8,12.8,-2.5,-2.2,-2.2,-2.2,2.2,2.2,0.3,0.0,0.0,0.0,0.3,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.216,0.22,0.2,0.125,0.2,0.175,0.825,
CO_4,ANS,20.0,18.0,18.3,18.3,18.3,-2.0,-1.7,-1.7,-1.7,1.7,1.7,0.3,0.0,0.0,0.0,0.3,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,10.0,12.0,12.0,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,8.0,2.0,1.3,1.3,1.3,-6.0,-6.7,-6.7,-6.7,6.7,6.7,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.33,0.333333,0.333333,0.333333,0.333333,0.666667,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,12.75,0.0,0.0,0.0,-2.25,0.0,2.25,0.0,0.0,-2.25,-2.25,-2.25,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_5,ANS,8.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,10.0,2.5,2.5,2.5,2.5,-7.5,-7.5,-7.5,-7.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.0,0.0,0.333333,0.0,0.111111,0.888889,keep_minor_change
CO_5,ANS,12.0,10.0,10.0,10.0,10.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,8.0,2.0,1.3,1.3,1.3,-6.0,-6.7,-6.7,-6.7,6.7,6.7,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.666667,0.0,0.222222,0.777778,keep_minor_change
CO_5,ANS,15.0,13.0,13.0,13.0,13.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,10.0,10.0,8.5,10.0,10.0,0.0,-1.5,0.0,0.0,0.0,0.0,-1.5,1.5,0.0,1.5,0.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,1.0801,0.0,0.0,0.833333,0.0,0.277778,0.722222,reject_lower
CO_5,ANS,15.0,13.0,13.0,13.0,13.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,8.0,9.7,9.7,9.7,-7.0,-5.3,-5.3,-5.3,5.3,5.3,1.7,0.0,0.0,0.0,1.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.333333,0.0,0.333333,0.222222,0.777778,keep_minor_change
CO_5,ANS,15.0,13.0,13.0,13.0,13.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,12.0,12.0,12.0,0.0,-3.0,-3.0,-3.0,3.0,3.0,-3.0,0.0,0.0,0.0,-3.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,2.1602,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_5,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,10.0,4.5,4.5,5.0,5.0,-5.5,-5.5,-5.0,-5.0,5.0,5.0,0.0,0.5,0.0,0.5,0.5,BND,True,True,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.4082,0.0,0.0,0.333333,0.0,0.111111,0.888889,keep_minor_change
CO_5,ANS,3.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.333333,0.0,0.333333,0.222222,0.777778,keep_minor_change
CO_5,ANS,10.0,5.0,7.0,8.0,9.05,-5.0,-3.0,-2.0,-0.95,2.0,0.95,2.0,1.0,1.05,2.05,4.05,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,1.4142,0.0,0.0,1.0,0.0,0.333333,0.666667,auto_medium_raise
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.333333,0.0,0.333333,0.222222,0.777778,keep_minor_change
CO_5,ANS,8.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_5,ANS,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
